N = 3

9	31		0-0-X; 1-0-O; 2-0-X; 2-1-O; 0-2-O; 0-1-X; 1-2-X; 2-2-O; 1-1-X; 
9	32		0-0-X; 1-0-O; 2-0-X; 2-1-O; 0-2-O; 0-1-X; 1-2-X; 2-2-O; 1-1-O; 
9	33		0-0-X; 1-0-O; 2-0-X; 2-1-O; 0-2-O; 1-2-X; 0-1-X; 1-1-O; 2-2-X; 
9	34		0-0-X; 1-0-O; 2-0-X; 2-1-O; 0-2-O; 1-2-X; 0-1-X; 1-1-O; 2-2-O; 
9	35		0-0-X; 1-0-O; 2-0-X; 2-1-O; 0-2-O; 1-2-X; 0-1-X; 2-2-O; 1-1-X; 
9	36		0-0-X; 1-0-O; 2-0-X; 2-1-O; 0-2-O; 1-2-X; 0-1-X; 2-2-O; 1-1-O; 
9	37		0-0-X; 1-0-O; 2-0-X; 2-1-O; 0-2-O; 1-2-X; 2-2-O; 0-1-X; 1-1-X; 
9	38		0-0-X; 1-0-O; 2-0-X; 2-1-O; 0-2-O; 1-2-X; 2-2-O; 0-1-X; 1-1-O; 
9	39		0-0-X; 1-0-O; 2-0-X; 2-1-O; 0-2-O; 1-2-X; 2-2-O; 1-1-X; 0-1-X; 
9	40		0-0-X; 1-0-O; 2-0-X; 2-1-O; 0-2-O; 1-2-X; 2-2-O; 1-1-X; 0-1-O; 
9	41		0-0-X; 1-0-O; 2-0-X; 2-1-O; 1-2-X; 0-2-O; 0-1-X; 1-1-O; 2-2-X; 
9	42		0-0-X; 1-0-O; 2-0-X; 2-1-O; 1-2-X; 0-2-O; 0-1-X; 1-1-O; 2-2-O; 
9	43		0-0-X; 1-0-O; 2-0-X; 2-1-O; 1-2-X; 0-2-O; 0-1-X; 2-2-O; 1-1-X; 
9	44		0-0-X; 1-0-O; 2-0-X; 2-1-O; 1-2-X; 0-2-O; 0-1-X; 2-2-O; 1-1-O; 
9	45		0-0-X; 1-0-O; 2-0-X; 2-1-O; 1-2-X; 0-2-O; 2-2-O; 0-1-X; 1-1-X; 
9	46		0-0-X; 1-0-O; 2-0-X; 2-1-O; 1-2-X; 0-2-O; 2-2-O; 0-1-X; 1-1-O; 
9	47		0-0-X; 1-0-O; 2-0-X; 2-1-O; 1-2-X; 0-2-O; 2-2-O; 1-1-X; 0-1-X; 
9	48		0-0-X; 1-0-O; 2-0-X; 2-1-O; 1-2-X; 0-2-O; 2-2-O; 1-1-X; 0-1-O; 
9	49		0-0-X; 1-0-O; 2-0-X; 2-1-O; 1-2-X; 2-2-O; 0-2-O; 0-1-X; 1-1-X; 
9	50		0-0-X; 1-0-O; 2-0-X; 2-1-O; 1-2-X; 2-2-O; 0-2-O; 0-1-X; 1-1-O; 
9	51		0-0-X; 1-0-O; 2-0-X; 2-1-O; 1-2-X; 2-2-O; 0-2-O; 1-1-X; 0-1-X; 
9	52		0-0-X; 1-0-O; 2-0-X; 2-1-O; 1-2-X; 2-2-O; 0-2-O; 1-1-X; 0-1-O; 
9	53		0-0-X; 1-0-O; 2-0-X; 2-1-O; 2-2-O; 1-2-X; 0-2-O; 0-1-X; 1-1-X; 
9	54		0-0-X; 1-0-O; 2-0-X; 2-1-O; 2-2-O; 1-2-X; 0-2-O; 0-1-X; 1-1-O; 
9	55		0-0-X; 1-0-O; 2-0-X; 2-1-O; 2-2-O; 1-2-X; 0-2-O; 1-1-X; 0-1-X; 
9	56		0-0-X; 1-0-O; 2-0-X; 2-1-O; 2-2-O; 1-2-X; 0-2-O; 1-1-X; 0-1-O; 
9	57		0-0-X; 1-0-O; 2-0-X; 0-2-O; 0-1-X; 2-1-O; 1-2-X; 1-1-O; 2-2-X; 
9	58		0-0-X; 1-0-O; 2-0-X; 0-2-O; 0-1-X; 2-1-O; 1-2-X; 1-1-O; 2-2-O; 
9	59		0-0-X; 1-0-O; 2-0-X; 0-2-O; 0-1-X; 2-1-O; 1-2-X; 2-2-O; 1-1-X; 
9	60		0-0-X; 1-0-O; 2-0-X; 0-2-O; 0-1-X; 2-1-O; 1-2-X; 2-2-O; 1-1-O; 
9	61		0-0-X; 1-0-O; 2-0-X; 0-2-O; 0-1-X; 1-2-X; 1-1-O; 2-1-O; 2-2-X; 
9	62		0-0-X; 1-0-O; 2-0-X; 0-2-O; 0-1-X; 1-2-X; 1-1-O; 2-1-O; 2-2-O; 
9	63		0-0-X; 1-0-O; 2-0-X; 0-2-O; 0-1-X; 1-2-X; 1-1-O; 2-2-O; 2-1-X; 
9	64		0-0-X; 1-0-O; 2-0-X; 0-2-O; 0-1-X; 1-2-X; 1-1-O; 2-2-O; 2-1-O; 
9	65		0-0-X; 1-0-O; 2-0-X; 0-2-O; 0-1-X; 1-2-X; 2-1-O; 1-1-O; 2-2-X; 
9	66		0-0-X; 1-0-O; 2-0-X; 0-2-O; 0-1-X; 1-2-X; 2-1-O; 1-1-O; 2-2-O; 
9	67		0-0-X; 1-0-O; 2-0-X; 0-2-O; 0-1-X; 1-2-X; 2-1-O; 2-2-O; 1-1-X; 
9	68		0-0-X; 1-0-O; 2-0-X; 0-2-O; 0-1-X; 1-2-X; 2-1-O; 2-2-O; 1-1-O; 
9	69		0-0-X; 1-0-O; 2-0-X; 0-2-O; 0-1-X; 1-2-X; 2-2-O; 1-1-O; 2-1-X; 
9	70		0-0-X; 1-0-O; 2-0-X; 0-2-O; 0-1-X; 1-2-X; 2-2-O; 1-1-O; 2-1-O; 
9	71		0-0-X; 1-0-O; 2-0-X; 0-2-O; 0-1-X; 1-2-X; 2-2-O; 2-1-O; 1-1-X; 
9	72		0-0-X; 1-0-O; 2-0-X; 0-2-O; 0-1-X; 1-2-X; 2-2-O; 2-1-O; 1-1-O; 
9	73		0-0-X; 1-0-O; 2-0-X; 0-2-O; 0-1-O; 1-2-X; 2-2-O; 1-1-X; 2-1-X; 
9	74		0-0-X; 1-0-O; 2-0-X; 0-2-O; 0-1-O; 1-2-X; 2-2-O; 1-1-X; 2-1-O; 
9	75		0-0-X; 1-0-O; 2-0-X; 0-2-O; 0-1-O; 1-2-X; 2-2-O; 2-1-X; 1-1-X; 
9	76		0-0-X; 1-0-O; 2-0-X; 0-2-O; 0-1-O; 1-2-X; 2-2-O; 2-1-X; 1-1-O; 
9	77		0-0-X; 1-0-O; 2-0-X; 0-2-O; 2-1-O; 0-1-X; 1-2-X; 1-1-O; 2-2-X; 
9	78		0-0-X; 1-0-O; 2-0-X; 0-2-O; 2-1-O; 0-1-X; 1-2-X; 1-1-O; 2-2-O; 
9	79		0-0-X; 1-0-O; 2-0-X; 0-2-O; 2-1-O; 0-1-X; 1-2-X; 2-2-O; 1-1-X; 
9	80		0-0-X; 1-0-O; 2-0-X; 0-2-O; 2-1-O; 0-1-X; 1-2-X; 2-2-O; 1-1-O; 
9	81		0-0-X; 1-0-O; 2-0-X; 0-2-O; 2-1-O; 1-2-X; 0-1-X; 1-1-O; 2-2-X; 
9	82		0-0-X; 1-0-O; 2-0-X; 0-2-O; 2-1-O; 1-2-X; 0-1-X; 1-1-O; 2-2-O; 
9	83		0-0-X; 1-0-O; 2-0-X; 0-2-O; 2-1-O; 1-2-X; 0-1-X; 2-2-O; 1-1-X; 
9	84		0-0-X; 1-0-O; 2-0-X; 0-2-O; 2-1-O; 1-2-X; 0-1-X; 2-2-O; 1-1-O; 
9	85		0-0-X; 1-0-O; 2-0-X; 0-2-O; 2-1-O; 1-2-X; 2-2-O; 0-1-X; 1-1-X; 
9	86		0-0-X; 1-0-O; 2-0-X; 0-2-O; 2-1-O; 1-2-X; 2-2-O; 0-1-X; 1-1-O; 
9	87		0-0-X; 1-0-O; 2-0-X; 0-2-O; 2-1-O; 1-2-X; 2-2-O; 1-1-X; 0-1-X; 
9	88		0-0-X; 1-0-O; 2-0-X; 0-2-O; 2-1-O; 1-2-X; 2-2-O; 1-1-X; 0-1-O; 
9	89		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 0-1-X; 1-1-O; 2-1-O; 2-2-X; 
9	90		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 0-1-X; 1-1-O; 2-1-O; 2-2-O; 
9	91		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 0-1-X; 1-1-O; 2-2-O; 2-1-X; 
9	92		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 0-1-X; 1-1-O; 2-2-O; 2-1-O; 
9	93		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 0-1-X; 2-1-O; 1-1-O; 2-2-X; 
9	94		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 0-1-X; 2-1-O; 1-1-O; 2-2-O; 
9	95		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 0-1-X; 2-1-O; 2-2-O; 1-1-X; 
9	96		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 0-1-X; 2-1-O; 2-2-O; 1-1-O; 
9	97		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 0-1-X; 2-2-O; 1-1-O; 2-1-X; 
9	98		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 0-1-X; 2-2-O; 1-1-O; 2-1-O; 
9	99		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 0-1-X; 2-2-O; 2-1-O; 1-1-X; 
9	100		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 0-1-X; 2-2-O; 2-1-O; 1-1-O; 
9	101		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 0-1-O; 2-2-O; 1-1-X; 2-1-X; 
9	102		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 0-1-O; 2-2-O; 1-1-X; 2-1-O; 
9	103		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 0-1-O; 2-2-O; 2-1-X; 1-1-X; 
9	104		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 0-1-O; 2-2-O; 2-1-X; 1-1-O; 
9	105		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 1-1-O; 0-1-X; 2-1-O; 2-2-X; 
9	106		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 1-1-O; 0-1-X; 2-1-O; 2-2-O; 
9	107		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 1-1-O; 0-1-X; 2-2-O; 2-1-X; 
9	108		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 1-1-O; 0-1-X; 2-2-O; 2-1-O; 
9	109		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 1-1-O; 2-2-O; 0-1-X; 2-1-X; 
9	110		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 1-1-O; 2-2-O; 0-1-X; 2-1-O; 
9	111		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 1-1-O; 2-2-O; 2-1-X; 0-1-X; 
9	112		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 1-1-O; 2-2-O; 2-1-X; 0-1-O; 
9	113		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 2-1-O; 0-1-X; 1-1-O; 2-2-X; 
9	114		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 2-1-O; 0-1-X; 1-1-O; 2-2-O; 
9	115		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 2-1-O; 0-1-X; 2-2-O; 1-1-X; 
9	116		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 2-1-O; 0-1-X; 2-2-O; 1-1-O; 
9	117		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 2-1-O; 2-2-O; 0-1-X; 1-1-X; 
9	118		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 2-1-O; 2-2-O; 0-1-X; 1-1-O; 
9	119		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 2-1-O; 2-2-O; 1-1-X; 0-1-X; 
9	120		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 2-1-O; 2-2-O; 1-1-X; 0-1-O; 
9	121		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 2-2-O; 0-1-X; 1-1-O; 2-1-X; 
9	122		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 2-2-O; 0-1-X; 1-1-O; 2-1-O; 
9	123		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 2-2-O; 0-1-X; 2-1-O; 1-1-X; 
9	124		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 2-2-O; 0-1-X; 2-1-O; 1-1-O; 
9	125		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 2-2-O; 0-1-O; 1-1-X; 2-1-X; 
9	126		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 2-2-O; 0-1-O; 1-1-X; 2-1-O; 
9	127		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 2-2-O; 0-1-O; 2-1-X; 1-1-X; 
9	128		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 2-2-O; 0-1-O; 2-1-X; 1-1-O; 
9	129		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 2-2-O; 1-1-X; 0-1-O; 2-1-X; 
9	130		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 2-2-O; 1-1-X; 0-1-O; 2-1-O; 
9	131		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 2-2-O; 1-1-X; 2-1-O; 0-1-X; 
9	132		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 2-2-O; 1-1-X; 2-1-O; 0-1-O; 
9	133		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 2-2-O; 1-1-O; 0-1-X; 2-1-X; 
9	134		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 2-2-O; 1-1-O; 0-1-X; 2-1-O; 
9	135		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 2-2-O; 1-1-O; 2-1-X; 0-1-X; 
9	136		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 2-2-O; 1-1-O; 2-1-X; 0-1-O; 
9	137		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 2-2-O; 2-1-X; 0-1-O; 1-1-X; 
9	138		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 2-2-O; 2-1-X; 0-1-O; 1-1-O; 
9	139		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 2-2-O; 2-1-X; 1-1-O; 0-1-X; 
9	140		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 2-2-O; 2-1-X; 1-1-O; 0-1-O; 
9	141		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 2-2-O; 2-1-O; 0-1-X; 1-1-X; 
9	142		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 2-2-O; 2-1-O; 0-1-X; 1-1-O; 
9	143		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 2-2-O; 2-1-O; 1-1-X; 0-1-X; 
9	144		0-0-X; 1-0-O; 2-0-X; 0-2-O; 1-2-X; 2-2-O; 2-1-O; 1-1-X; 0-1-O; 
9	145		0-0-X; 1-0-O; 2-0-X; 1-2-X; 0-1-O; 0-2-O; 2-2-O; 1-1-X; 2-1-X; 
9	146		0-0-X; 1-0-O; 2-0-X; 1-2-X; 0-1-O; 0-2-O; 2-2-O; 1-1-X; 2-1-O; 
9	147		0-0-X; 1-0-O; 2-0-X; 1-2-X; 0-1-O; 0-2-O; 2-2-O; 2-1-X; 1-1-X; 
9	148		0-0-X; 1-0-O; 2-0-X; 1-2-X; 0-1-O; 0-2-O; 2-2-O; 2-1-X; 1-1-O; 
9	149		0-0-X; 1-0-O; 2-0-X; 1-2-X; 0-1-O; 2-2-O; 2-1-X; 1-1-O; 0-2-X; 
9	150		0-0-X; 1-0-O; 2-0-X; 1-2-X; 0-1-O; 2-2-O; 2-1-X; 1-1-O; 0-2-O; 
9	151		0-0-X; 1-0-O; 2-0-X; 1-2-X; 0-1-O; 2-2-O; 2-1-X; 0-2-O; 1-1-X; 
9	152		0-0-X; 1-0-O; 2-0-X; 1-2-X; 0-1-O; 2-2-O; 2-1-X; 0-2-O; 1-1-O; 
9	153		0-0-X; 1-0-O; 2-0-X; 1-2-X; 0-1-O; 2-2-O; 0-2-O; 1-1-X; 2-1-X; 
9	154		0-0-X; 1-0-O; 2-0-X; 1-2-X; 0-1-O; 2-2-O; 0-2-O; 1-1-X; 2-1-O; 
9	155		0-0-X; 1-0-O; 2-0-X; 1-2-X; 0-1-O; 2-2-O; 0-2-O; 2-1-X; 1-1-X; 
9	156		0-0-X; 1-0-O; 2-0-X; 1-2-X; 0-1-O; 2-2-O; 0-2-O; 2-1-X; 1-1-O; 
9	157		0-0-X; 1-0-O; 2-0-X; 1-2-X; 1-1-O; 0-2-O; 0-1-X; 2-1-O; 2-2-X; 
9	158		0-0-X; 1-0-O; 2-0-X; 1-2-X; 1-1-O; 0-2-O; 0-1-X; 2-1-O; 2-2-O; 
9	159		0-0-X; 1-0-O; 2-0-X; 1-2-X; 1-1-O; 0-2-O; 0-1-X; 2-2-O; 2-1-X; 
9	160		0-0-X; 1-0-O; 2-0-X; 1-2-X; 1-1-O; 0-2-O; 0-1-X; 2-2-O; 2-1-O; 
9	161		0-0-X; 1-0-O; 2-0-X; 1-2-X; 1-1-O; 0-2-O; 2-2-O; 0-1-X; 2-1-X; 
9	162		0-0-X; 1-0-O; 2-0-X; 1-2-X; 1-1-O; 0-2-O; 2-2-O; 0-1-X; 2-1-O; 
9	163		0-0-X; 1-0-O; 2-0-X; 1-2-X; 1-1-O; 0-2-O; 2-2-O; 2-1-X; 0-1-X; 
9	164		0-0-X; 1-0-O; 2-0-X; 1-2-X; 1-1-O; 0-2-O; 2-2-O; 2-1-X; 0-1-O; 
9	165		0-0-X; 1-0-O; 2-0-X; 1-2-X; 1-1-O; 2-2-O; 2-1-X; 0-1-O; 0-2-X; 
9	166		0-0-X; 1-0-O; 2-0-X; 1-2-X; 1-1-O; 2-2-O; 2-1-X; 0-1-O; 0-2-O; 
9	167		0-0-X; 1-0-O; 2-0-X; 1-2-X; 1-1-O; 2-2-O; 2-1-X; 0-2-O; 0-1-X; 
9	168		0-0-X; 1-0-O; 2-0-X; 1-2-X; 1-1-O; 2-2-O; 2-1-X; 0-2-O; 0-1-O; 
9	169		0-0-X; 1-0-O; 2-0-X; 1-2-X; 1-1-O; 2-2-O; 0-2-O; 0-1-X; 2-1-X; 
9	170		0-0-X; 1-0-O; 2-0-X; 1-2-X; 1-1-O; 2-2-O; 0-2-O; 0-1-X; 2-1-O; 
9	171		0-0-X; 1-0-O; 2-0-X; 1-2-X; 1-1-O; 2-2-O; 0-2-O; 2-1-X; 0-1-X; 
9	172		0-0-X; 1-0-O; 2-0-X; 1-2-X; 1-1-O; 2-2-O; 0-2-O; 2-1-X; 0-1-O; 
9	173		0-0-X; 1-0-O; 2-0-X; 1-2-X; 2-1-O; 0-2-O; 0-1-X; 1-1-O; 2-2-X; 
9	174		0-0-X; 1-0-O; 2-0-X; 1-2-X; 2-1-O; 0-2-O; 0-1-X; 1-1-O; 2-2-O; 
9	175		0-0-X; 1-0-O; 2-0-X; 1-2-X; 2-1-O; 0-2-O; 0-1-X; 2-2-O; 1-1-X; 
9	176		0-0-X; 1-0-O; 2-0-X; 1-2-X; 2-1-O; 0-2-O; 0-1-X; 2-2-O; 1-1-O; 
9	177		0-0-X; 1-0-O; 2-0-X; 1-2-X; 2-1-O; 0-2-O; 2-2-O; 0-1-X; 1-1-X; 
9	178		0-0-X; 1-0-O; 2-0-X; 1-2-X; 2-1-O; 0-2-O; 2-2-O; 0-1-X; 1-1-O; 
9	179		0-0-X; 1-0-O; 2-0-X; 1-2-X; 2-1-O; 0-2-O; 2-2-O; 1-1-X; 0-1-X; 
9	180		0-0-X; 1-0-O; 2-0-X; 1-2-X; 2-1-O; 0-2-O; 2-2-O; 1-1-X; 0-1-O; 
9	181		0-0-X; 1-0-O; 2-0-X; 1-2-X; 2-1-O; 2-2-O; 0-2-O; 0-1-X; 1-1-X; 
9	182		0-0-X; 1-0-O; 2-0-X; 1-2-X; 2-1-O; 2-2-O; 0-2-O; 0-1-X; 1-1-O; 
9	183		0-0-X; 1-0-O; 2-0-X; 1-2-X; 2-1-O; 2-2-O; 0-2-O; 1-1-X; 0-1-X; 
9	184		0-0-X; 1-0-O; 2-0-X; 1-2-X; 2-1-O; 2-2-O; 0-2-O; 1-1-X; 0-1-O; 
9	185		0-0-X; 1-0-O; 2-0-X; 1-2-X; 0-2-O; 0-1-X; 1-1-O; 2-1-O; 2-2-X; 
9	186		0-0-X; 1-0-O; 2-0-X; 1-2-X; 0-2-O; 0-1-X; 1-1-O; 2-1-O; 2-2-O; 
9	187		0-0-X; 1-0-O; 2-0-X; 1-2-X; 0-2-O; 0-1-X; 1-1-O; 2-2-O; 2-1-X; 
9	188		0-0-X; 1-0-O; 2-0-X; 1-2-X; 0-2-O; 0-1-X; 1-1-O; 2-2-O; 2-1-O; 
9	189		0-0-X; 1-0-O; 2-0-X; 1-2-X; 0-2-O; 0-1-X; 2-1-O; 1-1-O; 2-2-X; 
9	190		0-0-X; 1-0-O; 2-0-X; 1-2-X; 0-2-O; 0-1-X; 2-1-O; 1-1-O; 2-2-O; 
9	191		0-0-X; 1-0-O; 2-0-X; 1-2-X; 0-2-O; 0-1-X; 2-1-O; 2-2-O; 1-1-X; 
9	192		0-0-X; 1-0-O; 2-0-X; 1-2-X; 0-2-O; 0-1-X; 2-1-O; 2-2-O; 1-1-O; 
9	193		0-0-X; 1-0-O; 2-0-X; 1-2-X; 0-2-O; 0-1-X; 2-2-O; 1-1-O; 2-1-X; 
9	194		0-0-X; 1-0-O; 2-0-X; 1-2-X; 0-2-O; 0-1-X; 2-2-O; 1-1-O; 2-1-O; 
9	195		0-0-X; 1-0-O; 2-0-X; 1-2-X; 0-2-O; 0-1-X; 2-2-O; 2-1-O; 1-1-X; 
9	196		0-0-X; 1-0-O; 2-0-X; 1-2-X; 0-2-O; 0-1-X; 2-2-O; 2-1-O; 1-1-O; 
9	197		0-0-X; 1-0-O; 2-0-X; 1-2-X; 0-2-O; 0-1-O; 2-2-O; 1-1-X; 2-1-X; 
9	198		0-0-X; 1-0-O; 2-0-X; 1-2-X; 0-2-O; 0-1-O; 2-2-O; 1-1-X; 2-1-O; 
9	199		0-0-X; 1-0-O; 2-0-X; 1-2-X; 0-2-O; 0-1-O; 2-2-O; 2-1-X; 1-1-X; 
9	200		0-0-X; 1-0-O; 2-0-X; 1-2-X; 0-2-O; 0-1-O; 2-2-O; 2-1-X; 1-1-O; 
9	201		0-0-X; 1-0-O; 2-0-X; 1-2-X; 0-2-O; 1-1-O; 0-1-X; 2-1-O; 2-2-X; 
9	202		0-0-X; 1-0-O; 2-0-X; 1-2-X; 0-2-O; 1-1-O; 0-1-X; 2-1-O; 2-2-O; 
9	203		0-0-X; 1-0-O; 2-0-X; 1-2-X; 0-2-O; 1-1-O; 0-1-X; 2-2-O; 2-1-X; 
9	204		0-0-X; 1-0-O; 2-0-X; 1-2-X; 0-2-O; 1-1-O; 0-1-X; 2-2-O; 2-1-O; 
9	205		0-0-X; 1-0-O; 2-0-X; 1-2-X; 0-2-O; 1-1-O; 2-2-O; 0-1-X; 2-1-X; 
